root	run	checkpoint	weights_path	size_bytes	size_gb	mtime	modified
outputs	qwen3-4b-static-73-source-attn-mlp-non-pre-norm-one-gate-difference-pool-domino-all36-b16-l5-2node-1011-strict-resume-step60000-20260904	epoch_4_step_158008	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-73-source-attn-mlp-non-pre-norm-one-gate-difference-pool-domino-all36-b16-l5-2node-1011-strict-resume-step60000-20260904/epoch_4_step_158008/model.safetensors	1163422410	1.084	1788586253	2026-09-05 13:30
outputs	q3-06-static-bare-gate-recurrent-kv-af-rope-enc-dec-b8-1node-011-fromscratch-bs2-globalbs16-epoch2-maxlen3072-eval1000-gate05-20260903-retry3	epoch_1_step_150000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-bare-gate-recurrent-kv-af-rope-enc-dec-b8-1node-011-fromscratch-bs2-globalbs16-epoch2-maxlen3072-eval1000-gate05-20260903-retry3/epoch_1_step_150000/model.safetensors	280323338	0.261	1788496671	2026-09-04 12:37
outputs	q3-06-static-bare-gate-standard-rope-theta1e6-enc-dec-b8-1node-010-fromscratch-bs2-globalbs16-epoch2-maxlen3072-eval1000-20260903-retry1	epoch_1_step_100000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-bare-gate-standard-rope-theta1e6-enc-dec-b8-1node-010-fromscratch-bs2-globalbs16-epoch2-maxlen3072-eval1000-20260903-retry1/epoch_1_step_100000/model.safetensors	280306794	0.261	1788495748	2026-09-04 12:22
outputs	qwen3-4b-static-73-source-attn-mlp-non-pre-norm-one-gate-difference-pool-domino-all36-b16-l5-2node-1011-bs2-globalbs32-lr6e-4-epoch4-eval5k-save10k-log500-fromscratch-20260903	epoch_1_step_60000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-73-source-attn-mlp-non-pre-norm-one-gate-difference-pool-domino-all36-b16-l5-2node-1011-bs2-globalbs32-lr6e-4-epoch4-eval5k-save10k-log500-fromscratch-20260903/epoch_1_step_60000/model.safetensors	1163422410	1.084	1788494536	2026-09-04 12:02
outputs	20260903_valid	q3-06-static-bare-gate-af-rope-enc-dec-b8-1node-010-fromscratch-bs2-globalbs16-epoch2-maxlen3072-eval1000-20260903-retry1/epoch_0_step_55000	/share/guorui/投机解码训练/SpecForge/outputs/20260903_valid/q3-06-static-bare-gate-af-rope-enc-dec-b8-1node-010-fromscratch-bs2-globalbs16-epoch2-maxlen3072-eval1000-20260903-retry1/epoch_0_step_55000/model.safetensors	280306794	0.261	1788427171	2026-09-03 17:19
outputs	qwen3-4b-static-37-source-prenorm-final-bare-gate-all36-b16-l5-4node-08101112-bs2-globalbs64-lr2e-3-epoch4-eval10k-save20k-log500-fromscratch-20260902-retry1	epoch_4_step_79004	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-37-source-prenorm-final-bare-gate-all36-b16-l5-4node-08101112-bs2-globalbs64-lr2e-3-epoch4-eval10k-save20k-log500-fromscratch-20260902-retry1/epoch_4_step_79004/model.safetensors	1163422050	1.084	1788399113	2026-09-03 09:31
outputs	q3-06-static-bare-gate-b16-7layer-1node-002-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry2	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-bare-gate-b16-7layer-1node-002-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry2/epoch_0_step_5000/model.safetensors	341043230	0.318	1788372704	2026-09-03 02:11
outputs	q3-06-static-bare-gate-b8-7layer-1node-002-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1	epoch_0_step_20000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-bare-gate-b8-7layer-1node-002-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1/epoch_0_step_20000/model.safetensors	341043230	0.318	1788370265	2026-09-03 01:31
outputs	q3-06-static-target-attn-mlp-bare-gate-57source-1node-002-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1	epoch_0_step_35000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-target-attn-mlp-bare-gate-57source-1node-002-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1/epoch_0_step_35000/model.safetensors	269724146	0.251	1788366013	2026-09-03 00:20
outputs	q3-06-static-bare-gate-b8-1node-011-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1	epoch_0_step_35000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-bare-gate-b8-1node-011-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1/epoch_0_step_35000/model.safetensors	269723866	0.251	1788363394	2026-09-02 23:36
outputs	q3-06-static-target-hs-pre-rmsnorm-bare-gate-1node-008-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1	epoch_0_step_20000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-target-hs-pre-rmsnorm-bare-gate-1node-008-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1/epoch_0_step_20000/model.safetensors	269781322	0.251	1788363380	2026-09-02 23:36
outputs	q3-06-static-bare-gate-b8-1node-011-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1	epoch_0_step_30000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-bare-gate-b8-1node-011-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1/epoch_0_step_30000/model.safetensors	269723866	0.251	1788362505	2026-09-02 23:21
outputs	q3-06-static-qkv-bias-b8-1node-011-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1	epoch_0_step_80000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-qkv-bias-b8-1node-011-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1/epoch_0_step_80000/model.safetensors	270052082	0.252	1788355845	2026-09-02 21:30
outputs	q3-06-static-baseline-b8-1node-010-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1	epoch_0_step_85000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-baseline-b8-1node-010-fromscratch-bs2-globalbs16-epoch3-fullmetrics-20260902-retry1/epoch_0_step_85000/model.safetensors	269723866	0.251	1788354052	2026-09-02 21:00
outputs	q3-06-static-qkv-b8-2node-1011-fromscratch-bs2-globalbs32-epoch3-metrics-20260902-retry2	epoch_0_step_15000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-qkv-b8-2node-1011-fromscratch-bs2-globalbs32-epoch3-metrics-20260902-retry2/epoch_0_step_15000/model.safetensors	270052082	0.252	1788339535	2026-09-02 16:58
outputs	q3-06-pd-resume-step30000-2node-1011-gbs32-lr2e-3-threshold005-r1	epoch_1_step_43901	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-pd-resume-step30000-2node-1011-gbs32-lr2e-3-threshold005-r1/epoch_1_step_43901/model.safetensors	269723866	0.251	1788331195	2026-09-02 14:39
outputs	qwen3-4b-static-73-source-attn-mlp-non-pre-norm-one-gate-difference-pool-domino-all36-b16-l5-4node-09101112-bs2-globalbs64-lr6e-4-epoch4-eval5k-save10k-log500-fromscratch-20260901-retry2	epoch_4_step_79004	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-73-source-attn-mlp-non-pre-norm-one-gate-difference-pool-domino-all36-b16-l5-4node-09101112-bs2-globalbs64-lr6e-4-epoch4-eval5k-save10k-log500-fromscratch-20260901-retry2/epoch_4_step_79004/model.safetensors	1163422410	1.084	1788310468	2026-09-02 08:54
outputs	qwen3.5-4b-dflash2-legacy-b8-2node-1314-strict-resume1	epoch_2_step_110000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3.5-4b-dflash2-legacy-b8-2node-1314-strict-resume1/epoch_2_step_110000/model.safetensors	1363426448	1.270	1788262748	2026-09-01 19:39
outputs	qwen3.5-4b-dflash2-static-gate-pool-all32-b8-2node-1011-anchor256-resume70000	epoch_2_step_110000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3.5-4b-dflash2-static-gate-pool-all32-b8-2node-1011-anchor256-resume70000/epoch_2_step_110000/model.safetensors	1363426864	1.270	1788245686	2026-09-01 14:54
outputs	qwen3.5-4b-dflash2-static-gate-pool-all32-b8-2node-1011-strict-resume1	epoch_1_step_70000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3.5-4b-dflash2-static-gate-pool-all32-b8-2node-1011-strict-resume1/epoch_1_step_70000/model.safetensors	1363426864	1.270	1788230375	2026-09-01 10:39
outputs	qwen3.5-4b-dflash2-static-gate-pool-all32-b8-2node-1011-strict-resume1	epoch_1_step_65000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3.5-4b-dflash2-static-gate-pool-all32-b8-2node-1011-strict-resume1/epoch_1_step_65000/model.safetensors	1363426864	1.270	1788228300	2026-09-01 10:05
outputs	qwen3.5-4b-dflash2-static-gate-pool-all32-b8-2node-1011-strict-resume1	epoch_1_step_60000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3.5-4b-dflash2-static-gate-pool-all32-b8-2node-1011-strict-resume1/epoch_1_step_60000/model.safetensors	1363426864	1.270	1788226223	2026-09-01 09:30
outputs	qwen3.5-4b-dflash2-static-gate-pool-all32-b8-1node-gpu012-dpace-normalized-10k-20260901	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3.5-4b-dflash2-static-gate-pool-all32-b8-1node-gpu012-dpace-normalized-10k-20260901/epoch_0_step_5000/model.safetensors	1363426864	1.270	1788224843	2026-09-01 09:07
outputs	qwen3.5-4b-dflash2-legacy-b8-4node-13141718-restart1	epoch_0_step_500	/share/guorui/投机解码训练/SpecForge/outputs/qwen3.5-4b-dflash2-legacy-b8-4node-13141718-restart1/epoch_0_step_500/model.safetensors	1363426448	1.270	1788197210	2026-09-01 01:26
outputs	qwen3.5-4b-dflash2-legacy-b8-2node-1314-retry3	epoch_0_step_500	/share/guorui/投机解码训练/SpecForge/outputs/qwen3.5-4b-dflash2-legacy-b8-2node-1314-retry3/epoch_0_step_500/model.safetensors	1363426448	1.270	1788196540	2026-09-01 01:15
outputs	q3-06-static-newdata-r3	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/q3-06-static-newdata-r3/epoch_0_step_10000/model.safetensors	269723866	0.251	1788191188	2026-08-31 23:46
outputs	qwen3.5-4b-static-non-pre-norm-one-gate-difference-pool-domino-two-tap-conv-all32-b8-l5-3node-101112-bs2-lr1p2e-3-epoch3-ar-eval-20260830-retry3	epoch_2_step_80000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3.5-4b-static-non-pre-norm-one-gate-difference-pool-domino-two-tap-conv-all32-b8-l5-3node-101112-bs2-lr1p2e-3-epoch3-ar-eval-20260830-retry3/epoch_2_step_80000/model.safetensors	1206249738	1.123	1788139299	2026-08-31 09:21
outputs	qwen3-4b-silu-mlp-3node-101112-l5-b16-fromscratch-gbs48-lr1e-3-wd1e-2-20260830-r1	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-silu-mlp-3node-101112-l5-b16-fromscratch-gbs48-lr1e-3-wd1e-2-20260830-r1/epoch_0_step_5000/model.safetensors	916393824	0.853	1788106238	2026-08-31 00:10
outputs	qwen3-4b-relu-mlp-3node-101112-l5-b16-fromscratch-gbs48-lr1e-3-wd1e-2-20260830-r1	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-relu-mlp-3node-101112-l5-b16-fromscratch-gbs48-lr1e-3-wd1e-2-20260830-r1/epoch_0_step_10000/model.safetensors	916393824	0.853	1788102352	2026-08-30 23:05
outputs	qwen3-4b-relu-mlp-3node-101112-l5-b16-fromscratch-gbs48-lr1e-3-wd1e-2-20260830-r1	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-relu-mlp-3node-101112-l5-b16-fromscratch-gbs48-lr1e-3-wd1e-2-20260830-r1/epoch_0_step_5000/model.safetensors	916393824	0.853	1788099493	2026-08-30 22:18
outputs	qwen3-4b-post-norm-target-hs-affine-hadamard-no-embedding-2node-1011-fromscratch-bs2-globalbs32-lr1e-3-wd1e-2-epoch3-calib-reuse3node-eval1000-fused-compact-attn-20260827-retry3	epoch_0_step_25000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-post-norm-target-hs-affine-hadamard-no-embedding-2node-1011-fromscratch-bs2-globalbs32-lr1e-3-wd1e-2-epoch3-calib-reuse3node-eval1000-fused-compact-attn-20260827-retry3/epoch_0_step_25000/model.safetensors	1164328776	1.084	1787817440	2026-08-27 15:57
outputs	qwen3-4b-post-norm-target-hs-affine-hadamard-no-embedding-2node-1011-fromscratch-bs2-globalbs32-lr1e-3-wd1e-2-epoch3-calib-reuse3node-eval1000-fused-compact-attn-20260827-retry3	epoch_0_step_20000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-post-norm-target-hs-affine-hadamard-no-embedding-2node-1011-fromscratch-bs2-globalbs32-lr1e-3-wd1e-2-epoch3-calib-reuse3node-eval1000-fused-compact-attn-20260827-retry3/epoch_0_step_20000/model.safetensors	1164328776	1.084	1787814259	2026-08-27 15:04
outputs	qwen3-4b-post-norm-target-hs-affine-hadamard-no-embedding-2node-1011-fromscratch-bs2-globalbs32-lr1e-3-wd1e-2-epoch3-calib-reuse3node-eval1000-fused-compact-attn-20260827-retry3	epoch_0_step_15000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-post-norm-target-hs-affine-hadamard-no-embedding-2node-1011-fromscratch-bs2-globalbs32-lr1e-3-wd1e-2-epoch3-calib-reuse3node-eval1000-fused-compact-attn-20260827-retry3/epoch_0_step_15000/model.safetensors	1164328776	1.084	1787811114	2026-08-27 14:11
outputs	qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-post-norm-aggressive-slot-delta-l0-anchor-only-prepend-mask-sink-all36-b8-l7-4node-09101112-fromscratch-bs2-lr1e-3-wd1e-2-epoch3-anchor-grad-attn-sink-metrics50-flex-20260826-retry3	epoch_1_step_20000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-post-norm-aggressive-slot-delta-l0-anchor-only-prepend-mask-sink-all36-b8-l7-4node-09101112-fromscratch-bs2-lr1e-3-wd1e-2-epoch3-anchor-grad-attn-sink-metrics50-flex-20260826-retry3/epoch_1_step_20000/model.safetensors	1588207038	1.479	1787705472	2026-08-26 08:51
outputs	qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-post-norm-vscale-unified-all36-b8-l7-2node-1011-fromscratch-bs2-lr4e-3-epoch3-ma-metrics50-flex-20260825	epoch_0_step_20000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-post-norm-vscale-unified-all36-b8-l7-2node-1011-fromscratch-bs2-lr4e-3-epoch3-ma-metrics50-flex-20260825/epoch_0_step_20000/model.safetensors	1588130046	1.479	1787667195	2026-08-25 22:13
outputs	qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-pre-norm-vscale-unified-all36-b8-l7-2node-0912-fromscratch-bs2-lr4e-3-epoch3-ma-metrics50-flex-20260825	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-pre-norm-vscale-unified-all36-b8-l7-2node-0912-fromscratch-bs2-lr4e-3-epoch3-ma-metrics50-flex-20260825/epoch_0_step_10000/model.safetensors	1588130046	1.479	1787666075	2026-08-25 21:54
outputs	qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-post-norm-elementwise-g1-unified-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260825	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-post-norm-elementwise-g1-unified-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260825/epoch_0_step_10000/model.safetensors	1268321738	1.181	1787649522	2026-08-25 17:18
outputs	qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-post-norm-unified-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260825-retry1	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-static-non-pre-norm-one-gate-difference-pool-domino-post-norm-unified-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260825-retry1/epoch_0_step_10000/model.safetensors	1163422050	1.084	1787642969	2026-08-25 15:29
outputs	qwen3-4b-separate-prefix-block-no-l2-control-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-1011-init55000-bs2-lr1p2e-3-warmup10-epoch3-metrics50-flex-20260825	epoch_0_step_20000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-separate-prefix-block-no-l2-control-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-1011-init55000-bs2-lr1p2e-3-warmup10-epoch3-metrics50-flex-20260825/epoch_0_step_20000/model.safetensors	1163500506	1.084	1787634850	2026-08-25 13:14
outputs	qwen3-4b-separate-prefix-block-l2x100-all5-prefix-control-sum-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-4node-09101112-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260824	epoch_2_step_55000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-separate-prefix-block-l2x100-all5-prefix-control-sum-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-4node-09101112-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260824/epoch_2_step_55000/model.safetensors	1163500506	1.084	1787621808	2026-08-25 09:36
outputs	qwen3-4b-separate-prefix-block-l2x100-all5-control-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260824	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-separate-prefix-block-l2x100-all5-control-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260824/epoch_0_step_5000/model.safetensors	1163500506	1.084	1787589797	2026-08-25 00:43
outputs	qwen3-4b-separate-prefix-block-value-differential-beta0p5-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-0912-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260824-retry2	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-separate-prefix-block-value-differential-beta0p5-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-0912-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260824-retry2/epoch_0_step_5000/model.safetensors	1163501084	1.084	1787583695	2026-08-24 23:01
outputs	qwen3-4b-separate-prefix-block-independent-o-block-sink-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-0912-fromscratch-bs2-lr1p2e-3-wd1e-2-epoch3-metrics50-flex-20260824	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-separate-prefix-block-independent-o-block-sink-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-0912-fromscratch-bs2-lr1p2e-3-wd1e-2-epoch3-metrics50-flex-20260824/epoch_0_step_5000/model.safetensors	1268384810	1.181	1787578523	2026-08-24 21:35
outputs	qwen3-4b-separate-prefix-block-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260824-retry14	epoch_0_step_15000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-separate-prefix-block-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-metrics50-flex-20260824-retry14/epoch_0_step_15000/model.safetensors	1163500506	1.084	1787577178	2026-08-24 21:12
outputs	qwen3-4b-separate-prefix-block-nccl-auto-20260824	epoch_3_step_120	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-separate-prefix-block-nccl-auto-20260824/epoch_3_step_120/model.safetensors	1163500506	1.084	1787560027	2026-08-24 16:27
outputs	qwen3-4b-separate-prefix-block-profile-single-node-20260824	epoch_3_step_60	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-separate-prefix-block-profile-single-node-20260824/epoch_3_step_60/model.safetensors	1163500506	1.084	1787559002	2026-08-24 16:10
outputs	qwen3-4b-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-projmetrics1000-flex-clean-20260824	epoch_0_step_15000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-peri-norm-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-projmetrics1000-flex-clean-20260824/epoch_0_step_15000/model.safetensors	1163474314	1.084	1787554131	2026-08-24 14:48
outputs	qwen3-4b-attnres-rms-cache-metrics-linear-anchor-source-cond-lowrank-kv-adapter-direct-anchor-learned-sink-r128-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260823-retry5	epoch_0_step_30000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-attnres-rms-cache-metrics-linear-anchor-source-cond-lowrank-kv-adapter-direct-anchor-learned-sink-r128-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260823-retry5/epoch_0_step_30000/model.safetensors	1429542108	1.331	1787535619	2026-08-24 09:40
outputs	qwen3-4b-qformer-kv-native-layerpos-multiblock-linear-anchor-all36-b8-p6n4-2node-0912-fromscratch-bs2-lr1p2e-3-epoch3-20260823	epoch_1_step_55000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-qformer-kv-native-layerpos-multiblock-linear-anchor-all36-b8-p6n4-2node-0912-fromscratch-bs2-lr1p2e-3-epoch3-20260823/epoch_1_step_55000/model.safetensors	1382395432	1.287	1787534335	2026-08-24 09:18
outputs	qwen3-4b-prefix-gated-linear-anchor-source-cond-lowrank-kv-adapter-direct-anchor-learned-sink-r128-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260823-retry1	epoch_0_step_20000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-prefix-gated-linear-anchor-source-cond-lowrank-kv-adapter-direct-anchor-learned-sink-r128-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260823-retry1/epoch_0_step_20000/model.safetensors	1429375454	1.331	1787506699	2026-08-24 01:38
outputs	qwen3-4b-multiblock-linear-anchor-source-cond-lowrank-kv-adapter-input-pool-learned-sink-all36-b8-p6n4-3node-131418-fromscratch-bs2-lr1p2e-3-epoch3-20260823-retry2	epoch_3_step_79809	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-multiblock-linear-anchor-source-cond-lowrank-kv-adapter-input-pool-learned-sink-all36-b8-p6n4-3node-131418-fromscratch-bs2-lr1p2e-3-epoch3-20260823-retry2/epoch_3_step_79809/model.safetensors	1359133652	1.266	1787479543	2026-08-23 18:05
outputs	qwen3-4b-source-cond-lowrank-kv-adapter-layernorm-pool-sink-r128-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821	epoch_0_step_15000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-source-cond-lowrank-kv-adapter-layernorm-pool-sink-r128-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821/epoch_0_step_15000/model.safetensors	1376945924	1.282	1787424786	2026-08-23 02:53
outputs	qwen3-4b-linear-anchor-source-cond-lowrank-kv-adapter-input-pool-split-shift-learned-sink-r128-all36-b8-l5-2node-0912-retry1-fromscratch-bs2-lr1p2e-3-epoch3-20260822	epoch_0_step_30000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-linear-anchor-source-cond-lowrank-kv-adapter-input-pool-split-shift-learned-sink-r128-all36-b8-l5-2node-0912-retry1-fromscratch-bs2-lr1p2e-3-epoch3-20260822/epoch_0_step_30000/model.safetensors	1429380144	1.331	1787417841	2026-08-23 00:57
outputs	qwen3-4b-linear-anchor-source-cond-lowrank-kv-adapter-direct-anchor-learned-sink-r128-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821-retry1	epoch_3_step_119715	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-linear-anchor-source-cond-lowrank-kv-adapter-direct-anchor-learned-sink-r128-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821-retry1/epoch_3_step_119715/model.safetensors	1429374948	1.331	1787399133	2026-08-22 19:45
outputs	qwen3-4b-query-refine-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-0912-bs2-lr1p2e-3-epoch3-20260821-fromscratch	epoch_3_step_119715	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-query-refine-static-non-pre-norm-one-gate-difference-pool-domino-all36-b8-l5-2node-0912-bs2-lr1p2e-3-epoch3-20260821-fromscratch/epoch_3_step_119715/model.safetensors	1163422050	1.084	1787375618	2026-08-22 13:13
outputs	qwen3-4b-linear-anchor-source-cond-lowrank-kv-adapter-direct-anchor-learned-sink-r128-all36-b8-l9-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821-retry1	epoch_0_step_15000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-linear-anchor-source-cond-lowrank-kv-adapter-direct-anchor-learned-sink-r128-all36-b8-l9-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821-retry1/epoch_0_step_15000/model.safetensors	2449085340	2.281	1787322326	2026-08-21 22:25
outputs	qwen3-4b-linear-anchor-source-cond-lowrank-kv-adapter-learned-sink-r128-all36-b8-l9-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821-retry1	epoch_0_step_10000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-linear-anchor-source-cond-lowrank-kv-adapter-learned-sink-r128-all36-b8-l9-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821-retry1/epoch_0_step_10000/model.safetensors	2449090536	2.281	1787306926	2026-08-21 18:08
outputs	qwen3-4b-source-cond-lowrank-kv-adapter-layernorm-pool-learned-sink-r128-all36-b8-l9-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821-retry7	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-source-cond-lowrank-kv-adapter-layernorm-pool-learned-sink-r128-all36-b8-l9-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821-retry7/epoch_0_step_5000/model.safetensors	2396702500	2.232	1787297272	2026-08-21 15:27
outputs	qwen3-4b-source-cond-lowrank-kv-adapter-layernorm-pool-learned-sink-r128-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821-retry5	epoch_0_step_5000	/share/guorui/投机解码训练/SpecForge/outputs/qwen3-4b-source-cond-lowrank-kv-adapter-layernorm-pool-learned-sink-r128-all36-b8-l5-2node-1011-fromscratch-bs2-lr1p2e-3-epoch3-20260821-retry5/epoch_0_step_5000/model.safetensors	1376971628	1.282	1787292153	2026-08-21 14:02
